finbert_label,finbert_score
neutral,-0.01978791132569313
neutral,0.05279053375124931
neutral,0.018534107133746147
neutral,0.09618448838591576
neutral,0.3094022572040558
neutral,0.03942694514989853
neutral,0.010937722399830818
neutral,-0.023443415760993958
negative,-0.9062204193323851
neutral,-0.08388811349868774
neutral,-0.004891827702522278
neutral,-0.4325219541788101
neutral,0.00730697438120842
neutral,0.00344843789935112
neutral,0.11249855440109968
neutral,-0.007869251072406769
neutral,-0.25636985898017883
neutral,0.0696763377636671
neutral,0.01995246298611164
negative,-0.8344777654856443
neutral,0.007260877639055252
neutral,0.1578537467867136
neutral,-0.002508586272597313
neutral,0.003490133211016655
neutral,0.0821449775248766
neutral,-0.04116634279489517
neutral,-0.010372044518589973
neutral,-0.020866988226771355
neutral,0.2893067467957735
neutral,0.059794909320771694
neutral,-0.0020900852978229523
neutral,0.0025328565388917923
neutral,0.03571265935897827
neutral,0.06171527877449989
neutral,0.034980371594429016
negative,-0.4996534436941147
neutral,0.2271708743646741
neutral,0.20015455968677998
neutral,-0.44533687829971313
neutral,0.011234160512685776
neutral,-0.11213507875800133
neutral,-0.0006410665810108185
neutral,0.13969942927360535
neutral,0.06870842818170786
negative,-0.46290563978254795
neutral,0.07853424549102783
neutral,0.3090121019631624
negative,-0.8958126250654459
neutral,0.2147834599018097
positive,0.9191825818270445
neutral,0.01482042670249939
neutral,0.007813174277544022
neutral,0.05424233339726925
positive,0.8725754879415035
neutral,0.1912662135437131
neutral,-0.03828533738851547
neutral,-0.02934272214770317
neutral,0.15621051099151373
neutral,-0.2828278336673975
neutral,0.20454818475991488
negative,-0.49835025519132614
neutral,-0.0012445524334907532
neutral,0.0027760788798332214
neutral,0.01811182126402855
positive,0.5325306411832571
neutral,0.1876427736133337
positive,0.764129251241684
neutral,-0.045725731179118156
neutral,0.21846488118171692
neutral,-0.01618191786110401
neutral,0.06357227824628353
neutral,0.15778806991875172
neutral,0.11337242648005486
neutral,0.041752785444259644
neutral,0.023153061047196388
neutral,-0.03400083817541599
neutral,0.023676687851548195
neutral,0.025156639516353607
neutral,0.037080731242895126
neutral,0.06496408581733704
neutral,-0.2314954176545143
positive,0.5749642252922058
neutral,-0.007381979376077652
neutral,-0.048833802342414856
neutral,-0.008276887238025665
neutral,0.08925165049731731
neutral,-0.022795556113123894
neutral,0.010672733187675476
neutral,0.05257779639214277
neutral,-0.007205747067928314
neutral,-0.05956227704882622
neutral,0.19828123319894075
neutral,0.016084736213088036
neutral,0.0034041963517665863
neutral,0.022202663123607635
neutral,0.0030065998435020447
neutral,0.03771500289440155
neutral,0.020250672474503517
neutral,0.12980783358216286
neutral,0.11175806075334549
neutral,0.013799445703625679
neutral,-0.011535324156284332
negative,-0.6653036773204803
neutral,0.007594853639602661
neutral,0.01709045097231865
neutral,-0.025270050391554832
neutral,-0.05435818061232567
neutral,0.07192524150013924
neutral,0.01889936812222004
neutral,0.06938274577260017
neutral,-0.025089211761951447
neutral,0.046395475044846535
neutral,0.013055410236120224
neutral,0.0670755784958601
neutral,0.006054297089576721
neutral,-0.02139728143811226
neutral,-0.039153700694441795
neutral,-0.0072004832327365875
neutral,0.10826500318944454
positive,0.18149089813232422
neutral,0.042772816494107246
neutral,-0.18164657056331635
neutral,0.08258864469826221
negative,-0.4708281885832548
neutral,0.026420624926686287
neutral,0.2535116448998451
neutral,-0.019139572978019714
neutral,-0.024606911465525627
neutral,0.0033398717641830444
neutral,0.14802984707057476
neutral,0.030976083129644394
neutral,0.05020092613995075
neutral,0.004048079252243042
neutral,0.01276102103292942
neutral,0.01119530014693737
negative,-0.9103808850049973
neutral,0.02741977758705616
neutral,0.007146626710891724
neutral,0.1341065764427185
neutral,-0.008118221536278725
neutral,-0.005175963044166565
neutral,-0.003403734415769577
neutral,-0.008889805525541306
neutral,-0.031757161021232605
neutral,0.0688669215887785
neutral,-0.023034468293190002
neutral,0.05906037427484989
neutral,0.006082059815526009
neutral,-0.03116011992096901
neutral,-0.006082003936171532
neutral,0.05293581075966358
neutral,0.07151021342724562
neutral,0.01824934221804142
positive,0.7173798233270645
neutral,-0.021932104602456093
neutral,0.11268024146556854
neutral,0.23599358554929495
neutral,-0.0025426577776670456
positive,0.1156373918056488
neutral,-0.019296396523714066
neutral,0.032916389405727386
neutral,0.06349828839302063
neutral,-0.004025362432003021
neutral,0.05647483095526695
neutral,-0.03532605618238449
neutral,0.03668706677854061
neutral,0.0688224546611309
neutral,0.056842013262212276
positive,0.26467667520046234
positive,0.6940453024581075
neutral,0.144606021232903
neutral,0.00971820205450058
neutral,0.0012561418116092682
neutral,-0.34519991278648376
neutral,0.010258380323648453
neutral,0.03874632157385349
neutral,-0.0032529644668102264
neutral,0.02544374018907547
neutral,0.019260859116911888
neutral,0.08643840812146664
neutral,0.040530428290367126
neutral,-0.0003723539412021637
neutral,0.013908099383115768
negative,-0.4873340055346489
neutral,0.01738896034657955
neutral,-0.11077864468097687
negative,-0.9329169224947691
neutral,-0.033853352069854736
neutral,0.45281443651765585
neutral,0.1639732364565134
neutral,0.28613282181322575
neutral,0.03954095579683781
neutral,-0.05663665384054184
neutral,0.30931365583091974
neutral,-0.0018898025155067444
neutral,0.0229941513389349
neutral,-0.29643502086400986
neutral,0.10570710990577936
neutral,-0.015286652371287346
neutral,-0.07881112396717072
neutral,-0.11270372569561005
neutral,0.02296212688088417
neutral,0.02390970103442669
neutral,0.05563228577375412
neutral,-0.09165981411933899
neutral,0.026182008907198906
neutral,-0.05318664386868477
neutral,0.011061817407608032
neutral,0.04184780456125736
neutral,0.06197175197303295
neutral,-0.023033924400806427
neutral,0.083871990442276
neutral,-0.008300729095935822
neutral,-0.019738204777240753
neutral,-0.023832106962800026
neutral,0.01292460784316063
neutral,0.010500878095626831
neutral,-0.017612848430871964
neutral,0.0815725876018405
neutral,0.1582155404612422
neutral,0.010297633707523346
neutral,0.07350483909249306
neutral,-0.027399547398090363
neutral,-0.016843440011143684
neutral,-0.005020469427108765
neutral,-0.017322495579719543
neutral,0.0048898085951805115
positive,0.8479067049920559
neutral,0.12568645272403955
neutral,0.03424176014959812
neutral,0.05712490528821945
neutral,0.008778396993875504
neutral,-0.02378378063440323
neutral,0.2305582519620657
neutral,0.06653647869825363
neutral,-0.19015691056847572
neutral,0.01968531683087349
neutral,0.07620491459965706
neutral,0.03535450994968414
neutral,-0.006579054519534111
neutral,0.056949798949062824
neutral,-0.4320092648267746
neutral,0.10006427392363548
positive,0.5137179214507341
neutral,0.041342996060848236
neutral,0.02779417484998703
positive,0.5303786732256413
neutral,-0.004108686000108719
neutral,-0.002476736903190613
neutral,0.041311414912343025
neutral,0.024202674627304077
neutral,0.009008785709738731
neutral,0.10753853339701891
neutral,-0.0006891191005706787
negative,-0.8708841996267438
neutral,0.07383477967232466
neutral,0.02231835201382637
neutral,0.16989194508641958
neutral,-0.21176202036440372
neutral,0.013491101562976837
negative,-0.5080941822379827
neutral,-0.20825688913464546
neutral,0.015225932002067566
neutral,0.010633302852511406
positive,0.7350523583590984
neutral,-0.05607349053025246
neutral,0.15280194021761417
neutral,0.0006597824394702911
neutral,0.018998542800545692
neutral,0.025641154497861862
negative,-0.49234920740127563
neutral,-0.010423168540000916
neutral,0.031222444027662277
neutral,-0.08581116609275341
neutral,0.07252533733844757
neutral,0.006057899445295334
neutral,0.09124427009373903
neutral,0.08834283705800772
neutral,0.04621259868144989
neutral,-0.013749703764915466
neutral,0.037127019837498665
neutral,0.10546250641345978
neutral,0.03197001665830612
neutral,0.040163345634937286
neutral,0.07664040103554726
neutral,0.02903887815773487
neutral,-0.01701485551893711
neutral,0.13753761537373066
neutral,0.04362157639116049
neutral,0.02319788560271263
neutral,0.002400364726781845
neutral,0.0025009065866470337
neutral,-0.12142623402178288
neutral,0.003301374614238739
neutral,0.19909729063510895
neutral,-0.0017689988017082214
neutral,-0.02154506929218769
neutral,-0.013487238436937332
neutral,-0.008658453822135925
neutral,0.08298820815980434
neutral,0.01738329976797104
neutral,0.13514796178787947
neutral,0.030799614265561104
neutral,0.009289674460887909
neutral,0.02432200312614441
neutral,-0.0006345994770526886
neutral,0.07114111259579659
negative,-0.7367878034710884
neutral,0.3453672733157873
neutral,-0.00023668073117733002
neutral,0.418844323605299
neutral,0.005298539996147156
neutral,0.01201700046658516
neutral,0.14051878824830055
neutral,0.03242115117609501
neutral,0.06486071553081274
neutral,0.0811061393469572
neutral,-0.22087162360548973
neutral,-0.032690973952412605
neutral,0.03525498881936073
neutral,-0.011280905455350876
neutral,0.06412991136312485
neutral,0.09289092384278774
neutral,0.002851814031600952
neutral,0.04980082157999277
neutral,-0.11384616419672966
neutral,-0.1102913599461317
neutral,0.05538430996239185
neutral,0.001995917409658432
neutral,0.15739343874156475
neutral,-0.011428400874137878
neutral,-0.004838624969124794
neutral,-0.0021587982773780823
neutral,-0.0649922750890255
neutral,0.37164024636149406
negative,-0.5460958778858185
neutral,0.13778622820973396
neutral,0.08551914989948273
neutral,0.007585704326629639
neutral,-0.16984519734978676
neutral,0.0225430466234684
neutral,-0.01363292895257473
neutral,0.24419400840997696
neutral,-0.040393728762865067
neutral,-0.0027393195778131485
neutral,0.05948232393711805
neutral,-0.01291998103260994
neutral,0.00012878701090812683
neutral,0.020177841186523438
positive,0.6999230142682791
neutral,0.01207365095615387
neutral,0.03150099143385887
neutral,0.00039638951420783997
neutral,0.4016984850168228
neutral,0.02118755131959915
neutral,0.007663078606128693
neutral,0.12710453011095524
neutral,0.019264155998826027
neutral,-0.023057542741298676
neutral,-0.020144866779446602
neutral,0.01519450917840004
neutral,0.024394964799284935
neutral,-0.008809510618448257
neutral,0.03250657208263874
neutral,0.05128899961709976
neutral,0.029342254623770714
neutral,0.06365560740232468
neutral,0.06278080772608519
neutral,0.020988577976822853
neutral,0.004903316497802734
neutral,0.02218671143054962
neutral,0.009914934635162354
neutral,0.2685070699080825
neutral,-0.0009181518107652664
neutral,0.01343819685280323
neutral,-0.004015326499938965
neutral,0.0716177187860012
neutral,-0.003669463098049164
neutral,-0.3444568067789078
neutral,-0.010851666331291199
neutral,0.006311371922492981
neutral,0.06476827897131443
neutral,0.009979285299777985
neutral,-0.049413347616791725
neutral,0.11364703811705112
neutral,0.040905917063355446
neutral,0.08251017332077026
positive,0.6035910844802856
neutral,0.021354885771870613
negative,-0.7989597152918577
neutral,0.3361226571723819
neutral,0.009991023689508438
neutral,-0.1680530086159706
neutral,0.009466450661420822
neutral,-0.004722323268651962
positive,0.86766024120152
neutral,-0.1611594706773758
neutral,-0.01925288513302803
neutral,-0.006250128149986267
neutral,0.03864958882331848
neutral,0.03502599895000458
positive,0.5114968651905656
neutral,-0.03289646655321121
neutral,0.004406105726957321
neutral,0.26499747298657894
neutral,0.030121000483632088
neutral,0.021489331498742104
neutral,0.009206453338265419
neutral,0.11146161612123251
neutral,-0.00751800462603569
neutral,-0.0229213684797287
neutral,0.007589887827634811
neutral,0.008184779435396194
neutral,-0.005668701604008675
neutral,-0.02395925112068653
positive,0.690534595400095
neutral,0.12634618487209082
neutral,-0.047912053763866425
neutral,0.016150403767824173
neutral,0.015488039702177048
neutral,0.010273061692714691
neutral,-0.0120449960231781
neutral,-0.0010401681065559387
neutral,0.3054389711469412
neutral,-0.0678761713206768
neutral,0.008073337376117706
neutral,0.004779607057571411
neutral,-0.3756444398313761
neutral,-0.030789142474532127
neutral,0.09917311184108257
neutral,0.0008528158068656921
neutral,0.011045033112168312
neutral,-0.001894000917673111
neutral,0.10852279886603355
neutral,-0.022661466151475906
negative,-0.9301006030291319
neutral,-0.029837768524885178
neutral,0.23434757441282272
neutral,0.01868755742907524
neutral,0.0188542902469635
neutral,-0.07049963437020779
neutral,0.020291894674301147
neutral,0.0757174864411354
neutral,0.28367818892002106
negative,-0.8323720283806324
negative,-0.3906734436750412
positive,0.8521993942558765
neutral,-0.043649712577462196
neutral,-0.03613773360848427
neutral,0.011169273406267166
neutral,0.013612847775220871
negative,-0.9360507484525442
neutral,0.1351724322885275
neutral,-0.005460649728775024
neutral,-0.012089140713214874
neutral,0.20366834290325642
negative,-0.9045921564102173
neutral,-0.10958037339150906
neutral,0.011203501373529434
neutral,0.03624438866972923
neutral,0.026764104142785072
neutral,0.02853471413254738
neutral,-0.21244863234460354
neutral,0.15965274441987276
neutral,-0.017961842939257622
positive,0.8590853326022625
neutral,0.07653515227138996
neutral,0.02925296127796173
neutral,0.026873327791690826
neutral,0.03359772637486458
neutral,-0.03570956364274025
neutral,0.015990933403372765
neutral,0.05206456035375595
neutral,0.03325084038078785
neutral,3.64743173122406e-05
neutral,-0.033113956451416016
neutral,0.03862233646214008
positive,0.7284445930272341
negative,-0.8898608265444636
neutral,0.11050304025411606
neutral,0.19145600125193596
neutral,-0.01943129301071167
neutral,0.10018567927181721
neutral,0.03323897905647755
neutral,0.03152545541524887
neutral,0.01049194484949112
neutral,-0.045211631804704666
neutral,0.03499558940529823
neutral,0.03907902166247368
neutral,-0.002599872648715973
neutral,0.0026755109429359436
neutral,-0.007919833064079285
neutral,0.0072129592299461365
neutral,0.00814269483089447
neutral,0.003834150731563568
neutral,-0.009903904050588608
neutral,-0.0014862306416034698
neutral,0.062286244705319405
neutral,-0.009932782500982285
neutral,0.13909578695893288
neutral,0.03296155668795109
neutral,-0.08328721299767494
neutral,-0.3545655198395252
neutral,-0.062020380049943924
neutral,0.0964804906398058
neutral,0.031243590638041496
neutral,-0.25659096986055374
neutral,0.01167205348610878
neutral,-0.08352451957762241
negative,-0.6409797742962837
neutral,0.009673811495304108
neutral,0.018240176141262054
neutral,-0.0003350730985403061
neutral,-0.02818027138710022
negative,-0.7645381428301334
neutral,0.006370145827531815
neutral,-0.21930457465350628
neutral,0.0072561632841825485
neutral,0.017102764919400215
neutral,-0.2249152734875679
neutral,0.03850661590695381
neutral,0.0018260329961776733
neutral,0.007765524089336395
positive,0.6555958474054933
positive,0.5905303321778774
neutral,0.10438888426870108
neutral,-0.002591203898191452
neutral,-0.021950066089630127
neutral,0.06711090169847012
neutral,0.1733358632773161
neutral,-0.008415604010224342
neutral,-0.4444100484251976
neutral,0.017354615032672882
neutral,0.010729033499956131
neutral,0.022556256502866745
neutral,0.15908598061650991
negative,-0.8924103155732155
neutral,0.10657862573862076
neutral,0.029175937175750732
neutral,0.026308484375476837
neutral,0.0344935841858387
neutral,0.029641274362802505
neutral,0.012321166694164276
neutral,0.09782707691192627
negative,-0.7110402919352055
neutral,0.037492191419005394
neutral,0.01388799399137497
neutral,-0.3624165505170822
neutral,-0.03611464239656925
neutral,0.08862988837063313
negative,-0.7805503560230136
neutral,0.0658247685059905
neutral,0.09269820991903543
positive,0.38207265734672546
neutral,0.007617352530360222
neutral,0.009424746036529541
positive,0.6774433832615614
neutral,0.2775784432888031
neutral,-0.01001683995127678
neutral,0.06383164972066879
neutral,-0.29545334726572037
neutral,0.1657625725492835
neutral,0.25069679226726294
neutral,0.05824033170938492
positive,0.695109891705215
neutral,0.02801048755645752
neutral,0.07017956860363483
neutral,0.014593511819839478
neutral,-0.02055574208498001
neutral,-0.01292811892926693
positive,0.529635482467711
neutral,0.0584676219150424
neutral,0.05533931963145733
neutral,-0.016411423683166504
neutral,0.2692009285092354
neutral,-0.030899710953235626
neutral,0.012249557301402092
neutral,-0.08043009601533413
neutral,0.0029863324016332626
neutral,0.015169007703661919
neutral,-0.0021192505955696106
neutral,0.22012014873325825
neutral,0.1983931204304099
negative,-0.419597752392292
neutral,0.1028756108134985
neutral,0.13401791919022799
neutral,0.040419161319732666
neutral,-0.03944813460111618
negative,-0.8473505862057209
neutral,0.00834137573838234
neutral,-0.027213387191295624
neutral,0.015496606007218361
neutral,0.011961715295910835
neutral,-0.0021308623254299164
neutral,-0.14672346785664558
neutral,0.18875223398208618
neutral,-0.006630256772041321
neutral,0.04250920191407204
neutral,-0.11372425220906734
positive,0.8851781226694584
negative,-0.594362074509263
neutral,-0.08551198989152908
negative,-0.7550949733704329
neutral,-0.1273093745112419
neutral,0.004346687346696854
neutral,-0.012834548950195312
negative,-0.8386978562921286
neutral,0.1535718087106943
neutral,0.06666022352874279
neutral,0.004048459231853485
neutral,0.09486429393291473
neutral,-0.40725498273968697
neutral,0.019753949716687202
neutral,0.1149170733988285
neutral,0.05524775944650173
neutral,0.11107921786606312
neutral,-0.03774299472570419
neutral,-0.2514643892645836
neutral,0.031936151906847954
neutral,-0.03710835799574852
neutral,0.03687037713825703
neutral,0.059977591037750244
neutral,0.16941585391759872
neutral,0.022173704579472542
neutral,0.23174259439110756
neutral,-0.18537621945142746
neutral,0.010137923061847687
negative,-0.8883071728050709
neutral,-0.014627497643232346
neutral,0.07441114448010921
negative,-0.6889912560582161
neutral,0.014081206172704697
neutral,0.0025629065930843353
neutral,-0.014423808082938194
neutral,-0.4543132521212101
neutral,0.18469588458538055
neutral,0.017239023000001907
neutral,0.002639276906847954
neutral,-0.0023405812680721283
neutral,-0.20781736448407173
neutral,0.051364725455641747
neutral,0.017222611233592033
neutral,-0.024693835526704788
neutral,0.2726743072271347
neutral,0.015515575185418129
neutral,0.026823578402400017
neutral,-0.004095323383808136
neutral,0.007558858022093773
neutral,-0.029880162328481674
neutral,0.12845882680267096
neutral,0.2134753642603755
neutral,0.1319752624258399
neutral,0.030346231535077095
positive,0.7437186921015382
neutral,0.10380845237523317
neutral,0.08485334739089012
neutral,-0.011240556836128235
neutral,0.008191220462322235
neutral,-0.016790736466646194
negative,-0.9093981757760048
neutral,-0.0006628409028053284
neutral,-0.31751567125320435
neutral,-0.027690749615430832
neutral,-0.08707066625356674
neutral,0.0006072930991649628
neutral,0.025113392621278763
neutral,0.11428563296794891
neutral,0.002946309745311737
neutral,0.03191914316266775
neutral,0.0015581101179122925
neutral,0.09781652875244617
neutral,0.0824878504499793
neutral,0.115142110735178
neutral,0.05384543165564537
positive,0.9193725381046534
negative,-0.8165335366502404
neutral,-0.024810517206788063
neutral,-0.0037774108350276947
neutral,0.032525280490517616
positive,0.9180912617594004
neutral,0.004893802106380463
negative,-0.46838822029531
neutral,-0.08204563520848751
neutral,-0.03560776077210903
neutral,0.03603961877524853
neutral,0.06733157858252525
neutral,-0.0012305304408073425
neutral,0.0338777732104063
neutral,0.053578637540340424
negative,-0.8626992907375097
neutral,0.0022805295884609222
neutral,-0.0022125504910945892
neutral,-0.20124921575188637
neutral,-0.00918252021074295
neutral,-0.12030255235731602
neutral,-0.017246562987565994
neutral,0.024808324873447418
neutral,-0.017592787742614746
neutral,0.02692689187824726
neutral,0.029180443845689297
neutral,0.03943571634590626
neutral,-0.020958947017788887
neutral,-0.023364849388599396
neutral,-0.05660411715507507
neutral,-0.040858253836631775
negative,-0.6331065185368061
neutral,-0.11227913945913315
neutral,-0.04714112728834152
neutral,0.12472718115895987
neutral,-0.034897442907094955
positive,0.8416574448347092
neutral,0.0025354456156492233
neutral,-0.01667211577296257
neutral,0.010779667645692825
neutral,-0.0016553699970245361
neutral,-0.12176842428743839
neutral,0.11825880967080593
neutral,0.02134990133345127
neutral,0.24380289390683174
neutral,0.16990200337022543
neutral,0.04308692738413811
neutral,0.08886539656668901
neutral,0.023677833378314972
neutral,-0.010450633242726326
neutral,0.0536096952855587
negative,-0.7596766669303179
neutral,-0.021035246551036835
neutral,-0.0001533031463623047
neutral,-0.36800434067845345
neutral,0.010507442057132721
neutral,0.0610982421785593
neutral,0.02139359712600708
neutral,0.018256252631545067
neutral,0.05911930836737156
neutral,0.0037443023175001144
neutral,-0.013642797246575356
neutral,0.038066862151026726
neutral,0.014754872769117355
neutral,-0.033219028264284134
neutral,0.07910895347595215
neutral,0.099288878031075
neutral,0.014269260689616203
neutral,0.011071499437093735
positive,0.5610384605824947
neutral,-0.00917520746588707
neutral,-0.0038521718233823776
neutral,0.015117716044187546
neutral,-0.024050794541835785
neutral,0.026894088834524155
neutral,-0.0016537196934223175
neutral,0.0029521193355321884
neutral,-0.012452526018023491
neutral,0.034703413024544716
neutral,0.004702014848589897
neutral,-0.02896806411445141
neutral,0.06642202287912369
neutral,0.038259752094745636
neutral,-0.04509532265365124
neutral,-0.014085855334997177
neutral,0.07825441658496857
neutral,0.0836958959698677
neutral,0.08947119489312172
neutral,0.15569347515702248
neutral,0.011566504836082458
neutral,0.0010606683790683746
neutral,-0.07017933577299118
neutral,-0.023384420201182365
negative,-0.5754537992179394
neutral,-0.00953856110572815
neutral,0.08970027975738049
neutral,0.01298646442592144
neutral,0.024641921743750572
neutral,0.23165874183177948
positive,0.782991386950016
neutral,0.026887621730566025
neutral,0.07608271110802889
neutral,0.3750072354450822
neutral,0.054354931227862835
negative,-0.48564084619283676
neutral,0.06590655446052551
neutral,0.12714531272649765
neutral,0.03689071908593178
neutral,0.00752919539809227
neutral,0.014036266133189201
neutral,0.04838007315993309
neutral,0.013021346181631088
neutral,0.06873474083840847
neutral,0.016172103583812714
neutral,-0.17688392288982868
negative,-0.704376956447959
neutral,0.02632886730134487
neutral,-0.04045838862657547
neutral,0.1565545704215765
neutral,-0.0020391885191202164
negative,-0.4131679832935333
neutral,0.018417760729789734
neutral,-0.1692999303340912
neutral,-0.05079761892557144
negative,-0.6809391044080257
neutral,-0.003485333174467087
negative,-0.5613246243447065
neutral,0.16372105479240417
neutral,-0.01922144740819931
neutral,0.0586980264633894
neutral,-0.006096456199884415
neutral,-0.007571123540401459
neutral,0.009550649672746658
neutral,0.04745686426758766
neutral,0.05660136416554451
neutral,0.061997391283512115
neutral,0.026765191927552223
neutral,-0.04728229343891144
neutral,0.14096772950142622
positive,0.5100363921374083
neutral,0.011450299993157387
neutral,-0.003980718553066254
neutral,0.06586609315127134
neutral,0.2763661593198776
positive,0.7471440192312002
neutral,0.050988972187042236
neutral,-0.018856076523661613
neutral,0.17647062242031097
neutral,-0.02867131680250168
neutral,-0.005948638543486595
neutral,-0.013237480074167252
positive,0.8576139211654663
neutral,0.06933912355452776
neutral,-0.06004033237695694
neutral,0.2491683717817068
neutral,-0.00024370476603507996
neutral,0.03500884398818016
